Job_Title,Average_Salary,Years_Experience,Education_Level,AI_Exposure_Index,Tech_Growth_Factor,Automation_Probability_2030,Risk_Category,Skill_1,Skill_2,Skill_3,Skill_4,Skill_5,Skill_6,Skill_7,Skill_8,Skill_9,Skill_10
HR Specialist,129895.0,29.0,High School,0.24,0.53,0.59,Medium,0.23,,0.92,,0.0,,0.84,0.54,,0.85
Mechanic,41329.0,24.0,Bachelor's,0.33,0.72,0.68,Medium,0.31,0.34,0.9,0.14,0.58,0.78,0.27,0.84,0.77,0.49
Truck Driver,40013.0,21.0,High School,0.97,,,High,,0.42,0.56,0.86,0.39,0.77,0.26,0.7,0.51,0.16
Financial Analyst,,,Bachelor's,0.28,1.43,,Medium,0.51,0.26,0.1,0.16,0.52,0.31,,,0.75,0.89
Graphic Designer,107011.0,24.0,Master's,0.72,0.86,0.5,Medium,0.73,0.73,,0.54,0.92,0.63,0.64,0.78,0.12,0.52
Mechanic,116377.0,6.0,PhD,0.36,0.79,0.54,Medium,,0.56,0.16,0.58,0.6,0.42,0.38,0.25,0.33,0.5
Software Engineer,67630.0,25.0,High School,0.78,,0.41,Medium,,0.0,0.6,,,,0.96,0.69,,
Doctor,96360.0,15.0,Master's,0.66,0.8,,Low,,0.4,0.27,0.22,0.36,,0.95,0.7,0.78,0.31
Nurse,103850.0,7.0,Master's,0.29,0.9,0.22,Low,0.94,0.81,0.27,,0.41,0.18,0.46,0.56,0.76,0.35
AI Engineer,117133.0,23.0,High School,0.09,0.61,0.29,Low,0.95,0.97,0.3,0.19,0.98,0.99,0.08,0.75,0.29,0.91
Nurse,125065.0,,Master's,0.89,0.5,0.18,Low,0.34,0.43,0.43,0.65,0.02,0.69,0.02,0.19,0.61,0.09
Security Guard,,8.0,Master's,,,0.82,High,0.5,0.52,0.22,0.52,0.48,,0.99,,0.89,0.69
Software Engineer,96333.0,15.0,Master's,0.82,0.54,0.5,Medium,,,0.38,0.98,,0.3,,0.25,0.61,
Mechanic,126847.0,29.0,High School,,,0.51,Medium,0.7,0.81,0.66,0.98,0.82,,0.85,0.28,,0.56
Truck Driver,,20.0,PhD,0.85,0.53,0.75,High,0.88,0.06,0.23,,,0.56,0.95,,,0.28
Doctor,93810.0,28.0,High School,0.5,0.57,0.15,Low,0.36,0.16,,0.39,0.98,0.9,,0.51,0.6,0.82
AI Engineer,,12.0,PhD,0.62,0.54,0.17,Low,0.88,0.71,0.87,0.67,0.04,0.97,0.92,0.13,0.11,0.54
Mechanic,35455.0,12.0,High School,0.38,0.64,0.5,Medium,,0.35,0.64,0.89,0.56,0.69,0.66,0.55,,0.38
Retail Worker,37289.0,16.0,Master's,0.95,1.38,0.73,High,,0.87,,0.3,0.56,,0.95,0.83,,0.19
Customer Support,81428.0,5.0,Master's,0.56,0.82,0.82,High,,0.69,0.36,1.0,0.35,0.81,0.78,0.72,0.67,0.11
Mechanic,123890.0,,Master's,0.16,1.1,0.4,Medium,,0.56,0.84,0.38,0.08,0.62,,0.3,0.69,0.08
Graphic Designer,67422.0,,PhD,0.47,1.28,0.44,Medium,0.45,0.63,,0.52,0.33,0.67,0.84,,0.34,0.67
Financial Analyst,62947.0,12.0,Bachelor's,0.22,,0.35,Medium,0.65,0.75,0.68,0.92,,0.32,0.34,,0.14,0.49
Security Guard,,3.0,High School,0.26,1.29,,High,0.88,0.72,0.17,,0.05,0.64,0.45,0.57,0.98,
AI Engineer,66497.0,8.0,High School,0.15,0.64,0.18,Low,0.75,,0.87,0.32,0.6,0.66,,0.4,,0.02
Software Engineer,91140.0,6.0,Master's,0.11,0.55,0.39,Medium,0.5,,0.44,0.08,0.23,0.1,0.23,,0.58,0.33
Graphic Designer,147342.0,14.0,High School,1.0,1.27,0.63,Medium,0.03,0.06,0.71,0.19,0.43,0.18,0.18,0.11,0.59,0.74
Research Scientist,119647.0,23.0,Bachelor's,,1.16,,Low,0.7,0.76,0.03,0.38,0.73,0.38,0.01,0.34,,
Customer Support,,28.0,High School,,0.97,,High,0.17,0.49,0.74,0.22,0.91,0.17,0.56,,0.21,0.3
Retail Worker,34677.0,0.0,Master's,0.94,0.99,0.72,High,0.83,0.57,0.06,0.45,0.43,,0.42,0.28,0.7,0.01
Data Scientist,125288.0,8.0,Master's,0.92,0.93,0.37,Medium,0.79,0.85,0.21,,0.62,,0.79,0.66,0.96,0.86
Security Guard,,13.0,PhD,0.55,1.25,0.85,High,,,,0.11,0.02,0.42,,0.86,0.75,0.57
Mechanic,62953.0,29.0,High School,,0.97,0.56,Medium,0.78,0.08,,0.74,0.56,0.21,0.54,0.5,0.48,0.46
Retail Worker,99754.0,1.0,Master's,0.18,0.6,0.76,High,0.26,0.25,0.21,,0.82,0.33,0.31,,0.62,
Financial Analyst,114865.0,26.0,High School,,1.09,0.7,Medium,0.3,0.93,0.32,0.54,,,0.06,0.63,0.76,0.47
Retail Worker,59904.0,9.0,Bachelor's,,1.18,0.92,High,0.42,0.56,0.23,0.41,0.34,0.66,0.98,,0.19,
Chef,53473.0,25.0,Master's,0.25,0.67,0.43,Medium,,0.5,0.93,0.21,0.36,,0.24,0.99,,0.94
Construction Worker,,0.0,Bachelor's,0.2,0.62,0.91,High,0.03,,0.42,0.25,0.62,0.13,0.07,0.83,,0.52
HR Specialist,128259.0,26.0,Master's,,1.01,0.61,Medium,0.5,0.78,0.12,0.06,0.16,0.77,0.76,0.14,0.03,0.69
Graphic Designer,144486.0,28.0,Master's,0.75,,0.53,Medium,0.76,0.26,0.53,0.31,0.23,,0.91,0.45,0.14,0.73
Data Scientist,,3.0,Master's,,,,Medium,0.1,0.57,0.02,0.89,0.92,,0.47,0.25,0.74,0.93
Chef,,23.0,Bachelor's,0.47,,0.44,Medium,0.41,0.95,0.26,0.49,0.95,0.48,,,,
Customer Support,97004.0,8.0,Bachelor's,0.18,0.94,0.78,High,0.43,0.25,0.97,0.31,0.65,0.14,0.82,0.54,,0.42
Construction Worker,87143.0,25.0,Bachelor's,0.35,,0.86,High,,0.07,0.58,0.93,,0.09,0.72,0.32,0.66,0.55
Research Scientist,,20.0,Bachelor's,0.89,,0.12,Low,0.26,0.88,0.59,0.79,,0.1,0.33,0.16,,0.7
Chef,45027.0,,Bachelor's,0.43,1.21,0.43,Medium,0.71,0.55,0.25,,0.88,,0.81,0.34,,0.05
Marketing Manager,86546.0,,Bachelor's,0.11,,0.51,Medium,0.59,0.84,0.05,0.39,0.64,,0.03,0.65,0.39,0.02
Chef,101621.0,,Master's,0.22,1.01,,Medium,0.36,,,0.8,0.7,0.54,,,0.88,0.65
Graphic Designer,114191.0,,PhD,0.73,,0.68,Medium,,0.5,0.29,0.0,0.06,0.26,0.54,0.08,0.97,0.41
Teacher,41918.0,24.0,High School,0.53,0.56,0.26,Low,,0.18,0.16,0.36,0.57,0.42,0.6,0.71,0.75,0.4
Customer Support,130213.0,10.0,PhD,0.14,1.01,,High,0.24,,0.74,0.1,,0.99,0.34,0.28,0.09,0.69
Chef,88561.0,22.0,Master's,0.16,1.13,0.51,Medium,0.56,0.99,0.03,0.91,0.84,0.42,,0.65,0.89,0.59
Research Scientist,132013.0,,High School,0.58,0.68,0.09,Low,0.65,,0.59,,0.17,0.65,,0.04,0.1,
Security Guard,67010.0,19.0,Bachelor's,,1.42,0.95,High,0.76,,0.21,,0.98,,0.69,0.29,0.89,0.04
Marketing Manager,,7.0,Master's,0.18,,0.59,Medium,0.53,0.01,,,0.2,0.84,0.97,,0.19,0.98
Graphic Designer,117563.0,2.0,High School,0.28,1.24,0.55,Medium,0.68,0.71,0.69,0.34,0.31,0.43,0.81,0.94,,0.09
Nurse,51798.0,0.0,PhD,0.08,0.66,0.27,Low,0.55,0.35,0.93,0.96,0.33,0.87,0.68,0.27,0.94,0.06
Data Scientist,73701.0,25.0,Master's,,1.19,,Medium,0.89,0.66,,0.66,0.54,0.34,0.03,0.55,0.08,0.81
Graphic Designer,,29.0,High School,,0.93,0.52,Medium,0.04,0.2,0.2,,0.26,,,0.84,0.97,0.7
Mechanic,,,Master's,0.12,0.98,,Medium,0.42,0.38,0.5,0.07,0.04,0.06,,0.28,0.17,0.25
Nurse,98132.0,29.0,High School,,0.79,0.15,Low,0.74,0.96,0.92,0.48,0.46,0.13,0.97,0.76,0.85,
HR Specialist,132945.0,,Master's,,1.44,0.41,Medium,0.6,0.15,0.8,0.19,0.81,0.4,0.58,0.27,,0.76
Graphic Designer,141318.0,,High School,0.59,0.63,0.36,Medium,0.53,0.64,0.56,0.56,0.74,,0.39,0.54,,0.46
Chef,114005.0,26.0,PhD,,1.38,0.6,Medium,0.1,0.46,0.21,0.32,0.47,0.22,0.52,0.64,0.87,0.21
Data Scientist,107974.0,6.0,Bachelor's,0.41,,0.43,Medium,0.88,0.14,0.44,0.31,0.08,0.1,0.78,,,0.54
Teacher,96214.0,,Master's,0.15,1.28,0.16,Low,0.75,0.23,,0.57,0.01,0.52,0.31,0.06,0.45,
Research Scientist,,,Master's,0.35,0.68,0.12,Low,0.12,,0.91,0.9,0.83,,0.73,0.59,0.05,
Graphic Designer,144947.0,14.0,Master's,0.71,,0.52,Medium,0.11,0.3,0.72,0.3,0.15,0.01,0.57,0.97,0.48,0.21
Marketing Manager,129590.0,,Master's,,1.3,0.48,Medium,,0.19,,0.24,0.73,0.27,0.72,0.08,,0.41
AI Engineer,147129.0,,PhD,,1.07,0.13,Low,,0.51,0.71,0.43,,,0.31,0.56,0.51,0.52
Nurse,107417.0,7.0,High School,,1.39,,Low,0.02,0.87,,,0.13,0.56,0.04,0.41,0.98,0.17
Mechanic,75631.0,9.0,Bachelor's,0.68,0.54,,Medium,0.2,0.53,0.25,0.66,0.59,,0.45,0.87,0.58,0.91
Marketing Manager,85753.0,,High School,0.55,0.89,0.33,Medium,0.57,,0.56,0.28,,,0.98,,0.32,0.42
HR Specialist,91138.0,28.0,Bachelor's,0.2,1.01,0.62,Medium,0.88,0.87,0.94,,0.04,0.11,0.6,0.56,0.67,0.37
Customer Support,106258.0,19.0,PhD,,0.58,,High,0.92,0.39,,0.55,,,0.25,0.6,0.04,0.84
Nurse,140514.0,10.0,Bachelor's,0.9,1.26,0.26,Low,0.6,0.89,0.5,0.99,0.1,0.81,0.64,,,0.84
Truck Driver,47762.0,5.0,Bachelor's,0.38,1.33,0.74,High,0.14,0.65,0.91,,0.59,,0.81,0.91,,0.69
Data Scientist,,4.0,Master's,0.07,0.68,,Medium,0.76,,,0.85,0.99,0.46,0.51,,0.38,0.37
Software Engineer,37361.0,,PhD,0.66,1.28,0.35,Medium,,0.19,0.86,0.15,,0.05,0.63,0.48,,0.1
Retail Worker,47736.0,22.0,Master's,0.56,1.46,0.71,High,0.92,0.48,0.21,0.67,0.52,0.23,0.63,0.47,0.69,0.69
Graphic Designer,57814.0,1.0,PhD,0.39,,0.5,Medium,0.24,0.05,0.33,0.09,0.58,0.5,,0.27,,0.69
Software Engineer,135636.0,22.0,High School,0.9,1.02,0.57,Medium,0.53,0.43,0.6,0.39,,0.71,0.87,0.29,,0.43
Lawyer,,12.0,Bachelor's,0.62,1.44,0.44,Medium,0.76,,0.8,0.76,,1.0,0.14,,0.63,0.59
Security Guard,,9.0,Master's,0.05,1.21,0.88,High,0.06,0.54,0.24,0.8,0.05,,,0.07,0.6,
Graphic Designer,104336.0,21.0,Master's,0.21,0.84,0.44,Medium,0.45,,0.67,0.34,0.66,0.55,0.05,0.92,,
Security Guard,143398.0,,High School,0.25,0.52,0.82,High,0.22,,0.82,0.51,0.65,,0.82,,0.98,0.46
Graphic Designer,143546.0,8.0,Master's,0.39,1.34,,Medium,0.74,0.54,0.9,0.73,0.66,,0.91,0.38,0.93,0.05
Retail Worker,,23.0,Master's,0.34,0.99,0.91,High,0.64,0.46,,0.94,0.33,0.1,0.56,0.41,,
Mechanic,,29.0,PhD,0.38,0.67,0.61,Medium,0.99,0.28,0.92,0.13,,0.75,,0.3,0.64,
Construction Worker,124093.0,,Bachelor's,0.77,,0.93,High,0.59,0.85,0.84,0.92,0.07,0.58,0.47,0.49,0.46,0.84
Truck Driver,83638.0,15.0,Bachelor's,0.46,0.7,0.76,High,0.66,0.12,0.19,0.53,0.04,0.13,0.86,0.85,0.35,
AI Engineer,126765.0,,Bachelor's,0.03,1.08,0.2,Low,0.79,0.95,0.36,,,,0.89,0.67,0.86,0.09
Research Scientist,121190.0,16.0,High School,0.01,0.68,0.21,Low,0.89,0.63,0.66,0.1,0.66,0.45,0.65,0.33,0.58,0.42
Teacher,,13.0,High School,0.15,,,Low,0.74,0.71,0.91,,0.31,0.78,0.5,0.19,,0.13
Truck Driver,125462.0,,Bachelor's,0.76,1.27,0.9,High,0.29,0.87,0.72,0.83,0.71,,0.11,0.71,0.69,
Mechanic,74838.0,15.0,Master's,,,0.45,Medium,0.12,0.22,,0.27,0.0,,0.21,0.66,0.93,0.6
UX Researcher,113253.0,10.0,Master's,0.89,0.78,,Medium,1.0,0.21,0.67,0.95,,0.44,0.64,0.53,0.35,0.14
Chef,111546.0,6.0,PhD,0.09,1.11,,Medium,0.33,0.14,,0.46,,0.02,0.07,0.18,,
Customer Support,140217.0,21.0,High School,0.05,0.54,0.71,High,0.7,0.54,0.37,0.68,0.55,0.01,0.84,0.35,,0.78
Software Engineer,107576.0,7.0,High School,0.01,1.41,0.5,Medium,0.35,0.82,0.03,0.2,0.16,0.74,0.31,0.77,0.04,0.61
Security Guard,89849.0,19.0,PhD,0.19,1.32,,High,0.57,0.03,0.79,0.29,0.69,0.76,,0.3,0.72,0.23
UX Researcher,,23.0,Master's,0.51,0.87,0.48,Medium,,,,,0.92,0.5,,0.0,0.56,
Financial Analyst,65340.0,11.0,High School,0.28,0.59,0.5,Medium,0.56,0.45,,0.59,0.53,0.13,0.2,0.14,0.69,
Construction Worker,94605.0,27.0,Master's,0.8,,0.84,High,0.07,0.74,0.7,,,,0.84,0.35,0.34,0.94
Graphic Designer,132025.0,,Bachelor's,0.55,0.87,,Medium,0.32,0.15,0.64,0.04,0.38,0.81,,0.93,0.96,0.82
Chef,42623.0,8.0,PhD,0.53,1.07,0.63,Medium,0.49,0.41,0.61,0.66,,0.67,0.75,0.67,0.48,0.13
Teacher,82913.0,27.0,Bachelor's,0.77,0.86,0.12,Low,0.49,0.79,0.64,0.04,0.48,,0.35,0.44,0.29,0.5
Lawyer,39159.0,4.0,Master's,0.25,1.21,0.36,Medium,0.93,,,,0.48,0.9,0.07,0.86,0.56,0.67
Retail Worker,,16.0,PhD,0.76,0.63,,High,0.8,0.49,0.92,0.17,0.99,,0.1,0.54,0.71,
AI Engineer,110381.0,9.0,Bachelor's,0.35,0.84,0.26,Low,0.23,0.09,0.6,,,0.6,0.78,0.35,,0.15
Truck Driver,,4.0,PhD,0.98,,0.77,High,0.97,0.73,,0.7,,,0.07,0.41,0.3,0.07
UX Researcher,,24.0,High School,0.62,0.68,0.42,Medium,0.64,0.58,0.87,,0.97,,,,0.84,0.72
Truck Driver,,12.0,PhD,0.27,1.38,,High,0.84,0.14,,,0.84,,0.28,,,0.41
Financial Analyst,,6.0,Master's,0.77,1.39,0.43,Medium,0.53,,0.33,0.99,0.88,0.3,0.51,,0.51,
Doctor,76554.0,15.0,High School,0.87,1.09,0.3,Low,0.03,0.83,0.79,0.13,,0.88,0.52,0.4,,0.09
Construction Worker,67648.0,25.0,High School,0.65,1.11,0.77,High,0.56,0.71,0.58,0.68,0.26,0.83,,0.99,0.02,0.38
Retail Worker,135718.0,,Bachelor's,0.56,0.74,0.88,High,0.88,,0.16,0.88,,0.43,0.22,0.43,0.23,0.67
Retail Worker,53876.0,18.0,PhD,0.58,0.72,0.77,High,,0.79,0.49,,,0.27,0.73,0.6,0.72,
Marketing Manager,,11.0,PhD,0.48,0.58,0.33,Medium,0.83,0.63,0.28,,0.14,0.65,0.99,0.15,0.14,0.47
Lawyer,125564.0,15.0,Master's,0.03,1.0,0.33,Medium,0.24,,0.74,0.73,0.07,,0.43,0.48,0.42,0.86
Truck Driver,65253.0,22.0,High School,0.5,1.33,,High,0.01,0.48,0.04,,,0.94,0.24,0.02,0.4,0.34
Software Engineer,138482.0,23.0,Bachelor's,0.5,0.9,0.39,Medium,0.83,0.25,0.05,0.56,0.32,0.71,,0.97,0.19,0.36
Doctor,143169.0,0.0,Bachelor's,,0.7,,Low,0.21,0.02,0.48,0.42,,0.21,0.95,0.0,,0.74
Mechanic,,16.0,Master's,,1.49,0.56,Medium,0.13,0.46,0.47,,0.92,0.08,,,1.0,0.56
Construction Worker,71729.0,11.0,Bachelor's,,1.22,0.77,High,0.91,,0.8,0.26,0.69,,,0.41,0.55,0.15
AI Engineer,,,PhD,0.46,0.84,0.16,Low,0.46,0.14,,0.85,,0.67,,0.97,0.07,
Mechanic,135963.0,23.0,PhD,0.01,0.76,0.46,Medium,0.31,0.36,0.92,0.36,0.42,0.76,0.79,,0.7,
Marketing Manager,46294.0,4.0,Master's,0.26,0.55,0.44,Medium,0.26,0.38,0.58,0.73,,0.68,,0.87,0.86,0.15
Software Engineer,34383.0,24.0,Master's,,0.86,0.35,Medium,0.29,0.98,0.35,0.42,,,0.41,0.1,0.97,0.78
Doctor,93742.0,,Bachelor's,0.96,0.91,0.23,Low,0.21,0.7,0.01,,0.43,0.01,0.46,0.52,,
Retail Worker,,,PhD,,1.16,0.71,High,,,,0.41,,0.91,,0.32,0.9,0.33
Security Guard,,25.0,PhD,0.91,0.79,0.91,High,0.44,0.72,0.11,0.54,,0.67,0.82,,0.8,0.35
Teacher,35143.0,10.0,High School,0.19,0.99,0.18,Low,0.62,,0.3,0.98,,0.4,,0.07,0.23,0.88
Marketing Manager,67404.0,17.0,Master's,0.14,,,Medium,0.22,0.1,0.95,,0.01,,,0.08,0.03,
AI Engineer,83568.0,24.0,PhD,,,0.09,Low,0.49,0.96,0.84,0.72,0.52,0.39,0.45,,0.55,
Security Guard,134534.0,1.0,PhD,,1.1,0.8,High,0.2,0.37,0.52,0.03,0.48,,0.98,0.86,0.17,
Customer Support,,20.0,High School,0.23,1.18,,High,,0.28,,0.8,0.92,0.96,0.35,0.86,0.59,0.69
Chef,,7.0,Master's,0.13,1.45,0.52,Medium,0.34,0.34,0.75,0.68,,0.25,0.17,,0.3,0.22
Chef,68191.0,7.0,High School,0.15,0.93,,Medium,0.89,0.69,,0.4,0.6,0.5,0.17,,0.68,0.12
Lawyer,,1.0,Bachelor's,,1.24,,Medium,0.87,0.2,0.99,0.76,0.16,,0.5,,0.13,0.43
UX Researcher,114815.0,15.0,PhD,0.95,0.72,0.49,Medium,0.23,,0.91,0.57,0.51,,,0.91,,0.69
HR Specialist,,18.0,High School,0.64,1.14,,Medium,,,0.96,,0.54,0.18,0.32,0.72,0.64,0.41
Customer Support,145427.0,7.0,Master's,,0.77,0.82,High,0.88,0.02,0.58,0.23,0.06,0.91,,,0.84,0.15
Customer Support,142113.0,11.0,Bachelor's,0.43,0.87,0.85,High,0.06,0.69,0.78,0.4,0.17,0.03,,,,0.39
Truck Driver,,10.0,PhD,0.51,0.96,,High,0.25,,0.81,0.7,0.77,,0.22,0.58,0.86,0.89
Retail Worker,33390.0,14.0,Bachelor's,0.04,1.32,0.92,High,0.06,0.42,,0.23,0.52,0.89,,0.94,0.48,
Lawyer,100174.0,,PhD,0.42,0.54,0.59,Medium,0.28,,,0.93,0.25,,,,0.08,0.55
Marketing Manager,42225.0,,PhD,0.1,,0.42,Medium,,0.51,0.22,,0.07,0.35,0.52,0.23,0.66,0.05
Truck Driver,62864.0,,Master's,0.71,0.93,0.92,High,0.63,0.96,,,0.61,0.75,0.9,0.55,0.86,0.54
AI Engineer,,15.0,Master's,0.45,0.65,0.19,Low,0.98,0.79,0.75,0.64,,0.17,0.22,0.01,,0.81
Doctor,120061.0,26.0,Bachelor's,0.09,0.84,0.12,Low,0.45,,,,0.33,0.79,0.63,,0.82,0.6
Customer Support,84879.0,3.0,High School,,1.25,0.81,High,0.41,0.15,0.16,0.8,0.83,0.56,0.3,0.93,0.62,0.8
Chef,105342.0,22.0,Bachelor's,0.45,1.37,0.44,Medium,,0.66,0.15,0.77,0.11,0.73,0.99,0.96,,0.53
HR Specialist,115424.0,27.0,PhD,0.73,0.51,0.34,Medium,0.6,0.01,0.91,0.49,0.26,,,0.93,0.12,0.78
Security Guard,75381.0,12.0,Bachelor's,0.87,1.39,0.84,High,0.07,0.48,0.21,0.44,,0.67,,0.48,0.51,0.94
Financial Analyst,112146.0,,PhD,0.75,1.16,0.56,Medium,0.91,,,0.38,0.77,0.87,0.36,0.14,0.49,0.98
Marketing Manager,61973.0,11.0,High School,0.45,0.77,,Medium,0.55,0.58,0.01,0.65,0.31,0.51,0.53,,0.82,0.3
Software Engineer,147442.0,16.0,PhD,0.8,1.22,0.39,Medium,0.0,0.67,0.16,0.96,0.6,0.85,0.81,0.56,0.44,0.5
Doctor,73904.0,2.0,Bachelor's,0.64,0.71,0.2,Low,0.4,0.06,0.38,0.23,0.84,0.1,,0.7,0.9,0.34
UX Researcher,131937.0,24.0,Bachelor's,0.37,0.7,0.43,Medium,0.64,,,,0.14,0.81,0.65,0.73,0.49,0.46
Graphic Designer,,,Master's,0.5,0.91,0.67,Medium,,,,0.99,0.85,0.28,,,0.23,0.9
Financial Analyst,133120.0,25.0,High School,,,0.42,Medium,0.67,,0.5,0.41,,0.97,0.06,,0.08,0.34
Data Scientist,33796.0,5.0,High School,0.78,,,Medium,0.13,0.94,0.08,0.08,,0.64,0.35,0.17,0.88,
Lawyer,92058.0,1.0,PhD,0.55,,0.63,Medium,0.35,0.71,0.54,,0.86,0.47,,,0.17,0.46
Graphic Designer,46005.0,,Bachelor's,0.48,,,Medium,0.89,0.51,0.22,0.13,,0.06,,0.06,0.42,0.53
Security Guard,,14.0,PhD,0.52,0.89,,High,,0.68,0.47,,0.85,0.34,0.36,0.92,0.98,
Data Scientist,,0.0,Master's,0.87,,0.42,Medium,,0.88,,,0.07,0.95,,0.25,0.29,0.98
Retail Worker,88851.0,0.0,Bachelor's,0.42,1.0,0.72,High,0.08,,0.51,0.36,0.57,,0.94,0.29,,
AI Engineer,,,Master's,,0.92,0.23,Low,0.27,0.44,0.93,0.3,0.79,,0.18,0.46,0.23,
Graphic Designer,36703.0,11.0,High School,0.82,1.24,0.69,Medium,0.53,0.09,0.37,0.84,0.4,0.46,0.41,0.24,0.07,0.18
Research Scientist,120027.0,21.0,Master's,,1.07,0.2,Low,0.57,0.08,0.67,0.38,0.88,0.53,,0.01,0.7,0.4
Software Engineer,36384.0,13.0,PhD,0.45,0.57,,Medium,0.31,0.8,,,0.5,0.08,0.97,0.73,0.26,0.58
Chef,,29.0,High School,,1.46,0.65,Medium,0.41,,0.12,0.04,0.3,0.94,0.96,0.81,0.35,0.14
Software Engineer,87803.0,,High School,0.65,0.92,0.58,Medium,0.75,0.78,0.5,,0.03,0.68,,0.27,0.09,0.19
Doctor,,1.0,PhD,0.42,1.43,0.09,Low,0.2,0.56,0.35,0.64,0.42,0.81,0.43,,0.32,0.7
Customer Support,73307.0,20.0,PhD,0.4,0.78,,High,0.94,,0.8,,,0.96,0.61,0.83,0.51,0.25
Graphic Designer,37505.0,27.0,PhD,0.92,1.34,0.38,Medium,0.32,,0.57,0.19,0.23,0.76,,0.84,0.93,0.31
Customer Support,57205.0,,PhD,0.67,1.46,,High,0.27,,0.93,0.82,0.73,0.39,0.72,0.8,,0.68
UX Researcher,82025.0,,PhD,0.66,0.98,0.68,Medium,0.61,,,0.09,0.28,0.66,,0.35,0.89,0.58
Lawyer,121676.0,21.0,Master's,0.31,0.58,,Medium,0.17,0.86,0.58,,0.3,0.62,0.34,0.51,0.91,0.35
Security Guard,145614.0,28.0,High School,0.82,0.82,0.72,High,0.18,0.95,0.93,0.22,0.55,0.14,0.67,0.19,0.05,0.82
Retail Worker,124362.0,1.0,High School,0.11,1.33,0.89,High,0.68,0.91,,,0.06,0.32,0.09,0.54,0.01,0.44
Financial Analyst,133132.0,12.0,Bachelor's,0.37,1.18,,Medium,,0.99,,0.51,0.58,0.62,0.02,0.08,0.65,0.36
Truck Driver,133601.0,9.0,Master's,,0.63,0.93,High,,0.14,0.63,0.52,0.58,0.44,,,,
Financial Analyst,,3.0,Bachelor's,0.19,0.79,0.38,Medium,0.02,0.27,0.05,0.15,0.36,,,0.8,0.41,0.98
Data Scientist,65714.0,,High School,,0.69,,Medium,0.95,0.24,0.69,,0.31,,0.1,0.17,0.06,0.56
Marketing Manager,110560.0,25.0,Bachelor's,0.92,1.04,,Medium,,0.88,0.48,,0.01,0.49,0.33,0.03,0.78,0.51
Nurse,115236.0,23.0,High School,0.81,0.95,0.05,Low,0.94,0.26,0.83,0.82,,0.47,0.04,0.35,0.73,0.24
Truck Driver,36276.0,,Master's,0.51,,0.87,High,,0.7,0.85,0.22,0.57,0.36,0.96,0.44,0.96,0.77
Graphic Designer,111779.0,22.0,Bachelor's,0.49,0.94,0.51,Medium,0.29,0.9,0.79,0.8,0.43,0.07,0.68,0.37,0.87,0.78
Software Engineer,44775.0,,High School,0.6,1.19,0.53,Medium,,0.23,0.24,,0.02,0.78,,0.94,,0.66
HR Specialist,,,Bachelor's,0.48,0.7,0.34,Medium,,0.81,0.26,0.42,,0.91,,0.24,0.92,0.04
Construction Worker,108256.0,23.0,Master's,0.64,,0.82,High,,0.16,,0.51,0.41,0.57,0.92,,0.23,
Data Scientist,117377.0,1.0,Bachelor's,,0.9,0.48,Medium,0.8,0.51,0.12,0.44,0.63,0.72,0.65,0.12,0.3,
Security Guard,39479.0,,Bachelor's,0.05,0.54,0.86,High,0.55,0.16,0.55,0.97,0.63,0.45,,0.21,0.41,0.53
Construction Worker,130003.0,19.0,High School,0.92,0.79,,High,0.92,0.22,0.38,0.53,0.98,0.54,,0.58,0.97,0.82
Software Engineer,,17.0,PhD,0.8,1.34,0.58,Medium,0.66,0.44,0.64,0.74,0.12,0.26,0.19,0.84,0.68,
Marketing Manager,55563.0,,Bachelor's,0.72,1.41,0.33,Medium,0.51,0.71,0.21,0.33,0.42,0.79,0.49,,0.43,0.23
Mechanic,57287.0,28.0,Master's,0.32,1.07,,Medium,0.43,0.9,,0.36,0.15,0.31,,0.64,,0.77
Graphic Designer,70103.0,5.0,PhD,0.25,1.28,0.64,Medium,0.6,0.93,,0.6,0.91,0.6,0.52,,0.88,0.12
Doctor,126600.0,19.0,Master's,,1.05,0.21,Low,0.51,0.26,0.86,0.66,0.86,0.28,0.64,0.71,0.38,0.81
Financial Analyst,57217.0,,Master's,0.59,1.11,0.51,Medium,0.63,0.17,0.68,0.34,0.45,,,0.62,0.84,0.48
Data Scientist,82216.0,,Bachelor's,0.49,,0.44,Medium,0.41,0.56,0.29,,0.14,0.35,0.05,0.58,0.18,0.38
Teacher,147063.0,28.0,High School,0.63,1.35,0.21,Low,0.54,0.67,0.03,0.12,0.09,,0.26,0.53,0.11,0.94
Chef,67631.0,,Master's,0.6,,0.32,Medium,0.52,,0.69,1.0,0.42,0.51,0.08,0.83,0.1,0.93
Construction Worker,116425.0,,Master's,0.34,0.83,0.94,High,0.98,,0.7,0.11,0.39,,,,,0.01
Marketing Manager,146598.0,16.0,Master's,0.95,,0.64,Medium,0.48,0.02,0.99,0.06,0.19,,0.62,0.58,0.21,0.96
Data Scientist,45597.0,28.0,Master's,0.28,,0.64,Medium,,0.25,,,0.46,0.72,0.65,0.31,0.21,0.13
Software Engineer,119643.0,4.0,PhD,0.08,0.76,0.59,Medium,0.15,0.52,,0.51,,0.27,0.35,0.72,0.55,
Construction Worker,56108.0,,High School,0.28,0.89,0.76,High,,,0.8,0.92,0.36,0.93,0.62,0.39,0.89,
Data Scientist,,23.0,PhD,0.95,,,Medium,,0.68,0.33,0.87,0.6,0.85,,0.5,0.29,
